name,capacity,town,population,roofed,latitude,longitude,fans,reviews,day,date,weekday,weekday_name,weather,cost,availability
Teatre Ateneu de Tàrrega,552,Tàrrega,18268,True,41.6478307,1.1418977406196398,134,3.4,12,2025-12-07,6,Domingo,despejado,8480.0,True
Teatre Ateneu de Tàrrega,552,Tàrrega,18268,True,41.6478307,1.1418977406196398,134,3.4,13,2025-12-08,0,Lunes,nublado,2830.0,True
Teatre Ateneu de Tàrrega,552,Tàrrega,18268,True,41.6478307,1.1418977406196398,134,3.4,14,2025-12-09,1,Martes,nublado,5660.0,True
Teatre Ateneu de Tàrrega,552,Tàrrega,18268,True,41.6478307,1.1418977406196398,134,3.4,15,2025-12-10,2,Miércoles,lluvia suave,5660.0,True
Teatre Ateneu de Tàrrega,552,Tàrrega,18268,True,41.6478307,1.1418977406196398,134,3.4,16,2025-12-11,3,Jueves,nublado,7070.0,True
Teatre Ateneu de Tàrrega,552,Tàrrega,18268,True,41.6478307,1.1418977406196398,134,3.4,17,2025-12-12,4,Viernes,lluvia suave,8480.0,True
Teatre Ateneu de Tàrrega,552,Tàrrega,18268,True,41.6478307,1.1418977406196398,134,3.4,18,2025-12-13,5,Sábado,lluvia suave,9900.0,True
Teatre Ateneu de Tàrrega,552,Tàrrega,18268,True,41.6478307,1.1418977406196398,134,3.4,19,2025-12-14,6,Domingo,lluvia suave,8480.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,0,2025-11-25,1,Martes,lluvia suave,16660.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,1,2025-11-26,2,Miércoles,nublado,16660.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,2,2025-11-27,3,Jueves,despejado,20830.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,3,2025-11-28,4,Viernes,nublado,25000.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,4,2025-11-29,5,Sábado,lluvia suave,29160.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,5,2025-11-30,6,Domingo,lluvia,25000.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,6,2025-12-01,0,Lunes,lluvia suave,8330.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,7,2025-12-02,1,Martes,nublado,16660.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,8,2025-12-03,2,Miércoles,nublado,16660.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,9,2025-12-04,3,Jueves,despejado,20830.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,10,2025-12-05,4,Viernes,despejado,25000.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,11,2025-12-06,5,Sábado,despejado,29160.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,12,2025-12-07,6,Domingo,despejado,25000.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,13,2025-12-08,0,Lunes,nublado,8330.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,14,2025-12-09,1,Martes,nublado,16660.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,15,2025-12-10,2,Miércoles,lluvia suave,16660.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,16,2025-12-11,3,Jueves,nublado,20830.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,17,2025-12-12,4,Viernes,lluvia suave,25000.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,18,2025-12-13,5,Sábado,lluvia suave,29160.0,True
Teatre Condal de Barcelona,722,Barcelona,1702547,True,41.3747756,2.1644681,11659,3.5,19,2025-12-14,6,Domingo,lluvia suave,25000.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,0,2025-11-25,1,Martes,lluvia suave,6130.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,1,2025-11-26,2,Miércoles,nublado,6130.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,2,2025-11-27,3,Jueves,despejado,7660.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,3,2025-11-28,4,Viernes,nublado,9200.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,4,2025-11-29,5,Sábado,lluvia suave,10730.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,5,2025-11-30,6,Domingo,lluvia,9200.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,6,2025-12-01,0,Lunes,lluvia suave,3070.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,7,2025-12-02,1,Martes,nublado,6130.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,8,2025-12-03,2,Miércoles,nublado,6130.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,9,2025-12-04,3,Jueves,despejado,7660.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,10,2025-12-05,4,Viernes,despejado,9200.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,11,2025-12-06,5,Sábado,despejado,10730.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,12,2025-12-07,6,Domingo,despejado,9200.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,13,2025-12-08,0,Lunes,nublado,3070.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,14,2025-12-09,1,Martes,nublado,6130.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,15,2025-12-10,2,Miércoles,lluvia suave,6130.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,16,2025-12-11,3,Jueves,nublado,7660.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,17,2025-12-12,4,Viernes,lluvia suave,9200.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,18,2025-12-13,5,Sábado,lluvia suave,10730.0,True
Teatre Conservatori de Manresa,566,Manresa,80201,True,41.7247903,1.8233415,146,3.9,19,2025-12-14,6,Domingo,lluvia suave,9200.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,0,2025-11-25,1,Martes,nublado,6690.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,1,2025-11-26,2,Miércoles,despejado,6690.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,2,2025-11-27,3,Jueves,despejado,8360.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,3,2025-11-28,4,Viernes,nublado,10040.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,4,2025-11-29,5,Sábado,lluvia suave,11710.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,5,2025-11-30,6,Domingo,lluvia,10040.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,6,2025-12-01,0,Lunes,lluvia suave,3350.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,7,2025-12-02,1,Martes,nublado,6690.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,8,2025-12-03,2,Miércoles,nublado,6690.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,9,2025-12-04,3,Jueves,despejado,8360.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,10,2025-12-05,4,Viernes,despejado,10040.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,11,2025-12-06,5,Sábado,despejado,11710.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,12,2025-12-07,6,Domingo,despejado,10040.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,13,2025-12-08,0,Lunes,nublado,3350.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,14,2025-12-09,1,Martes,nublado,6690.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,15,2025-12-10,2,Miércoles,lluvia suave,6690.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,16,2025-12-11,3,Jueves,nublado,8360.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,17,2025-12-12,4,Viernes,lluvia suave,10040.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,18,2025-12-13,5,Sábado,lluvia suave,11710.0,True
Teatre del Sol de Sabadell,185,Sabadell,222177,True,41.54576663489412,2.108840497245217,389,3.5,19,2025-12-14,6,Domingo,lluvia suave,10040.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,0,2025-11-25,1,Martes,lluvia suave,16210.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,1,2025-11-26,2,Miércoles,nublado,16210.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,2,2025-11-27,3,Jueves,despejado,20260.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,3,2025-11-28,4,Viernes,nublado,24320.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,4,2025-11-29,5,Sábado,lluvia suave,28370.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,5,2025-11-30,6,Domingo,lluvia,24320.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,6,2025-12-01,0,Lunes,lluvia suave,8110.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,7,2025-12-02,1,Martes,nublado,16210.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,8,2025-12-03,2,Miércoles,nublado,16210.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,9,2025-12-04,3,Jueves,despejado,20260.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,10,2025-12-05,4,Viernes,despejado,24320.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,11,2025-12-06,5,Sábado,despejado,28370.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,12,2025-12-07,6,Domingo,despejado,24320.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,13,2025-12-08,0,Lunes,nublado,8110.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,14,2025-12-09,1,Martes,nublado,16210.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,15,2025-12-10,2,Miércoles,lluvia suave,16210.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,16,2025-12-11,3,Jueves,nublado,20260.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,17,2025-12-12,4,Viernes,lluvia suave,24320.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,18,2025-12-13,5,Sábado,lluvia suave,28370.0,True
Teatre Lliure Gràcia de Barcelona,315,Barcelona,1702547,True,41.4027189,2.1559586,11659,2.5,19,2025-12-14,6,Domingo,lluvia suave,24320.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,0,2025-11-25,1,Martes,lluvia suave,5830.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,1,2025-11-26,2,Miércoles,nublado,5830.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,2,2025-11-27,3,Jueves,despejado,7290.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,3,2025-11-28,4,Viernes,nublado,8750.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,4,2025-11-29,5,Sábado,lluvia suave,10210.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,5,2025-11-30,6,Domingo,lluvia,8750.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,6,2025-12-01,0,Lunes,lluvia suave,2920.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,7,2025-12-02,1,Martes,nublado,5830.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,8,2025-12-03,2,Miércoles,nublado,5830.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,9,2025-12-04,3,Jueves,despejado,7290.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,10,2025-12-05,4,Viernes,despejado,8750.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,11,2025-12-06,5,Sábado,despejado,10210.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,12,2025-12-07,6,Domingo,despejado,8750.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,13,2025-12-08,0,Lunes,nublado,2920.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,14,2025-12-09,1,Martes,nublado,5830.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,15,2025-12-10,2,Miércoles,lluvia suave,5830.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,16,2025-12-11,3,Jueves,nublado,7290.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,17,2025-12-12,4,Viernes,lluvia suave,8750.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,18,2025-12-13,5,Sábado,lluvia suave,10210.0,True
Teatre Modern de El Prat de Llobregat,482,el Prat de Llobregat,66184,True,41.33033145,2.092716653182241,351,2.8,19,2025-12-14,6,Domingo,lluvia suave,8750.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,0,2025-11-25,1,Martes,nublado,7410.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,1,2025-11-26,2,Miércoles,despejado,7410.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,2,2025-11-27,3,Jueves,despejado,9260.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,3,2025-11-28,4,Viernes,nublado,11110.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,4,2025-11-29,5,Sábado,lluvia suave,12970.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,5,2025-11-30,6,Domingo,lluvia,11110.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,6,2025-12-01,0,Lunes,lluvia suave,3700.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,7,2025-12-02,1,Martes,nublado,7410.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,8,2025-12-03,2,Miércoles,nublado,7410.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,9,2025-12-04,3,Jueves,despejado,9260.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,10,2025-12-05,4,Viernes,despejado,11110.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,11,2025-12-06,5,Sábado,despejado,12970.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,12,2025-12-07,6,Domingo,despejado,11110.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,13,2025-12-08,0,Lunes,nublado,3700.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,14,2025-12-09,1,Martes,nublado,7410.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,15,2025-12-10,2,Miércoles,lluvia suave,7410.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,16,2025-12-11,3,Jueves,nublado,9260.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,17,2025-12-12,4,Viernes,lluvia suave,11110.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,18,2025-12-13,5,Sábado,lluvia suave,12970.0,True
Teatre Municipal La Faràndula de Sabadell,1069,Sabadell,222177,True,41.54631365,2.1139567505635526,389,3.6,19,2025-12-14,6,Domingo,lluvia suave,11110.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,0,2025-11-25,1,Martes,nublado,6890.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,1,2025-11-26,2,Miércoles,despejado,6890.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,2,2025-11-27,3,Jueves,despejado,8620.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,3,2025-11-28,4,Viernes,nublado,10340.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,4,2025-11-29,5,Sábado,lluvia suave,12060.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,5,2025-11-30,6,Domingo,lluvia,10340.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,6,2025-12-01,0,Lunes,lluvia suave,3450.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,7,2025-12-02,1,Martes,nublado,6890.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,8,2025-12-03,2,Miércoles,nublado,6890.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,9,2025-12-04,3,Jueves,despejado,8620.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,10,2025-12-05,4,Viernes,despejado,10340.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,11,2025-12-06,5,Sábado,despejado,12060.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,12,2025-12-07,6,Domingo,despejado,10340.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,13,2025-12-08,0,Lunes,nublado,3450.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,14,2025-12-09,1,Martes,nublado,6890.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,15,2025-12-10,2,Miércoles,lluvia suave,6890.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,16,2025-12-11,3,Jueves,nublado,8620.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,17,2025-12-12,4,Viernes,lluvia suave,10340.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,18,2025-12-13,5,Sábado,lluvia suave,12060.0,True
Teatre Principal de Badalona,350,Badalona,227083,True,41.45196827044486,2.249524329627876,1207,3.8,19,2025-12-14,6,Domingo,lluvia suave,10340.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,0,2025-11-25,1,Martes,nublado,11430.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,1,2025-11-26,2,Miércoles,despejado,11430.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,2,2025-11-27,3,Jueves,despejado,14290.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,3,2025-11-28,4,Viernes,nublado,17140.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,4,2025-11-29,5,Sábado,lluvia suave,20000.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,5,2025-11-30,6,Domingo,lluvia,17140.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,6,2025-12-01,0,Lunes,lluvia suave,5710.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,7,2025-12-02,1,Martes,nublado,11430.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,8,2025-12-03,2,Miércoles,nublado,11430.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,9,2025-12-04,3,Jueves,despejado,14290.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,10,2025-12-05,4,Viernes,despejado,17140.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,11,2025-12-06,5,Sábado,despejado,20000.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,12,2025-12-07,6,Domingo,despejado,17140.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,13,2025-12-08,0,Lunes,nublado,5710.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,14,2025-12-09,1,Martes,nublado,11430.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,15,2025-12-10,2,Miércoles,lluvia suave,11430.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,16,2025-12-11,3,Jueves,nublado,14290.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,17,2025-12-12,4,Viernes,lluvia suave,17140.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,18,2025-12-13,5,Sábado,lluvia suave,20000.0,True
Teatre Principal de Valencia,1226,València,825948,True,39.47074535,-0.3744734278807535,2834,3.6,19,2025-12-14,6,Domingo,lluvia suave,17140.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,0,2025-11-25,1,Martes,lluvia suave,17040.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,1,2025-11-26,2,Miércoles,nublado,17040.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,2,2025-11-27,3,Jueves,despejado,21310.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,3,2025-11-28,4,Viernes,nublado,25570.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,4,2025-11-29,5,Sábado,lluvia suave,29830.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,5,2025-11-30,6,Domingo,lluvia,25570.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,6,2025-12-01,0,Lunes,lluvia suave,8520.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,7,2025-12-02,1,Martes,nublado,17040.0,True
Teatre Victòria de Barcelona,1134,Barcelona,1702547,True,41.37498731676953,2.1656616860215574,11659,3.9,8,2025-12-03,2,Miércoles,nublado,17040.0,True
